t|uc_0|m|x_0|x_1|x_2|h_0|yc_0|yc_1|yc_2|yd|ud
107.5|0.0|off|26.183113319205685|23.292160851910108|20.033768985993824|0|26.183113319205685|23.292160851910108|20.033768985993824|no|no
108.0|0.0|off|26.096384745186818|23.280268811971595|20.03661208105488|0|26.096384745186818|23.280268811971595|20.03661208105488|no|no
108.5|0.0|off|26.01190126719036|23.268425734254055|20.03940826977063|0|26.01190126719036|23.268425734254055|20.03940826977063|no|no
109.0|0.0|off|25.92959700120227|23.256631311566903|20.042157884307798|0|25.92959700120227|23.256631311566903|20.042157884307798|no|no
109.5|0.0|off|25.84940803051321|23.2448852387605|20.044861254599482|0|25.84940803051321|23.2448852387605|20.044861254599482|no|no
110.0|0.0|off|25.77127234676063|23.23318721271251|20.047518708360094|0|25.77127234676063|23.23318721271251|20.047518708360094|no|no
110.5|0.0|off|25.695129792739184|23.22153693231437|20.05013057110021|0|25.695129792739184|23.22153693231437|20.05013057110021|no|no
111.0|0.0|off|25.62092200692644|23.2099340984578|20.052697166141307|0|25.62092200692644|23.2099340984578|20.052697166141307|no|no
111.5|0.0|off|25.54859236967238|23.19837841402147|20.05521881463042|0|25.54859236967238|23.19837841402147|20.05521881463042|no|no
112.0|0.0|off|25.478085951002853|23.18686958385769|20.057695835554696|0|25.478085951002853|23.18686958385769|20.057695835554696|no|no
112.5|0.0|off|25.409349459988498|23.175407314779235|20.060128545755827|0|25.409349459988498|23.175407314779235|20.060128545755827|no|no
113.0|0.0|off|25.34233119563222|23.163991315546255|20.06251725994443|0|25.34233119563222|23.163991315546255|20.06251725994443|no|no
113.5|0.0|off|25.27698099922964|23.15262129685323|20.064862290714288|0|25.27698099922964|23.15262129685323|20.064862290714288|no|no
114.0|0.0|off|25.213250208158346|23.141296971316073|20.067163948556527|0|25.213250208158346|23.141296971316073|20.067163948556527|no|no
114.5|0.0|off|25.15109161105308|23.130018053459267|20.069422541873678|0|25.15109161105308|23.130018053459267|20.069422541873678|no|no
115.0|0.0|off|25.090459404325266|23.118784259703126|20.071638376993654|0|25.090459404325266|23.118784259703126|20.071638376993654|no|no
115.5|0.0|off|25.0313091499866|23.107595308351115|20.073811758183638|0|25.0313091499866|23.107595308351115|20.073811758183638|no|no
116.0|0.0|off|24.973597734737538|23.096450919577272|20.075942987663865|0|24.973597734737538|23.096450919577272|20.075942987663865|no|no
116.5|0.0|off|24.91728333028273|23.0853508154137|20.078032365621326|0|24.91728333028273|23.0853508154137|20.078032365621326|no|no
117.0|0.0|off|24.862325354836656|23.07429471973816|20.080080190223363|0|24.862325354836656|23.07429471973816|20.080080190223363|no|no
117.5|0.0|off|24.8086844357837|23.06328235826172|20.082086757631195|0|24.8086844357837|23.06328235826172|20.082086757631195|no|no
118.0|0.0|off|24.75632237345804|23.052313458516522|20.084052362013338|0|24.75632237345804|23.052313458516522|20.084052362013338|no|no
118.5|0.0|off|24.705202106009796|23.041387749843608|20.085977295558934|0|24.705202106009796|23.041387749843608|20.085977295558934|no|no
119.0|0.0|off|24.65528767532481|23.030504963380817|20.087861848491006|0|24.65528767532481|23.030504963380817|20.087861848491006|no|no
119.5|0.0|off|24.606544193966492|23.019664832050797|20.08970630907961|0|24.606544193966492|23.019664832050797|20.08970630907961|no|no
120.0|0.0|off|24.558937813109022|23.008867090549064|20.091510963654898|0|24.558937813109022|23.008867090549064|20.091510963654898|no|no
120.5|0.0|off|24.512435691432223|22.998111475332163|20.09327609662011|0|24.512435691432223|22.998111475332163|20.09327609662011|no|no
121.0|0.0|off|24.467005964949223|22.987397724605895|20.095001990464457|0|24.467005964949223|22.987397724605895|20.095001990464457|no|no
121.5|0.0|off|24.422617717738923|22.97672557831363|20.09668892577594|0|24.422617717738923|22.97672557831363|20.09668892577594|no|no
122.0|0.0|off|24.379240953556163|22.966094778124692|20.098337181254067|0|24.379240953556163|22.966094778124692|20.098337181254067|no|no
122.5|0.0|off|24.33684656829322|22.95550506742283|20.099947033722486|0|24.33684656829322|22.95550506742283|20.099947033722486|no|no
123.0|0.0|off|24.295406323267105|22.94495619129476|20.10151875814155|0|24.295406323267105|22.94495619129476|20.10151875814155|no|no
123.5|0.0|off|24.254892819307933|22.934447896518783|20.103052627620777|0|24.254892819307933|22.934447896518783|20.103052627620777|no|no
124.0|0.0|off|24.21527947162426|22.923979931553482|20.10454891343123|0|24.21527947162426|22.923979931553482|20.10454891343123|no|no
124.5|0.0|off|24.176540485422137|22.913552046526494|20.10600788501784|0|24.176540485422137|22.913552046526494|20.10600788501784|no|no
125.0|0.0|off|24.13865083225527|22.90316399322336|20.1074298100116|0|24.13865083225527|22.90316399322336|20.1074298100116|no|no
125.5|0.0|off|24.10158622708431|22.892815525076433|20.108814954241723|0|24.10158622708431|22.892815525076433|20.108814954241723|no|no
126.0|0.0|off|24.065323106024074|22.882506397153897|20.1101635817477|0|24.065323106024074|22.882506397153897|20.1101635817477|no|no
126.5|0.0|off|24.02983860475797|22.872236366148815|20.111475954791256|0|24.02983860475797|22.872236366148815|20.111475954791256|no|no
127.0|0.0|off|23.995110537599697|22.862005190368283|20.112752333868276|0|23.995110537599697|22.862005190368283|20.112752333868276|no|no
127.5|0.0|off|23.961117377182756|22.851812629722634|20.1139929777206|0|23.961117377182756|22.851812629722634|20.1139929777206|no|no
128.0|0.0|off|23.92783823475895|22.84165844571474|20.115198143347772|0|23.92783823475895|22.84165844571474|20.115198143347772|no|no
128.5|0.0|off|23.895252841087625|22.831542401429353|20.116368086018692|0|23.895252841087625|22.831542401429353|20.116368086018692|no|no
129.0|0.0|off|23.863341527897877|22.82146426152255|20.117503059283205|0|23.863341527897877|22.82146426152255|20.117503059283205|no|no
129.5|0.0|off|23.832085209906616|22.811423792211222|20.118603314983606|0|23.832085209906616|22.811423792211222|20.118603314983606|no|no
130.0|0.0|off|23.801465367375755|22.801420761262655|20.119669103266055|0|23.801465367375755|22.801420761262655|20.119669103266055|no|no
130.5|0.0|off|23.771464029192362|22.79145493798416|20.12070067259194|0|23.771464029192362|22.79145493798416|20.12070067259194|no|no
131.0|0.0|off|23.742063756456115|22.78152609321279|20.121698269749157|0|23.742063756456115|22.78152609321279|20.121698269749157|no|no
131.5|0.0|off|23.713247626558815|22.771633999305113|20.122662139863287|0|23.713247626558815|22.771633999305113|20.122662139863287|no|no
132.0|0.0|off|23.684999217741204|22.761778430127066|20.123592526408743|0|23.684999217741204|22.761778430127066|20.123592526408743|no|no
132.5|0.0|off|23.65730259411278|22.75195916104386|20.12448967121981|0|23.65730259411278|22.75195916104386|20.12448967121981|no|no
133.0|0.0|off|23.630142291120713|22.742175968909972|20.125353814501622|0|23.630142291120713|22.742175968909972|20.125353814501622|no|no
133.5|0.0|off|23.603503301454392|22.732428632059182|20.12618519484107|0|23.603503301454392|22.732428632059182|20.12618519484107|no|no
134.0|0.0|off|23.577371061372535|22.722716930294705|20.126984049217626|0|23.577371061372535|22.722716930294705|20.126984049217626|no|no
134.5|0.0|off|23.5517314374402|22.713040644879356|20.1277506130141|0|23.5517314374402|22.713040644879356|20.1277506130141|no|no
135.0|0.0|off|23.526570713663375|22.70339955852581|20.12848512002733|0|23.526570713663375|22.70339955852581|20.12848512002733|no|no
135.5|0.0|off|23.501875579009248|22.693793455386903|20.1291878024788|0|23.501875579009248|22.693793455386903|20.1291878024788|no|no
136.0|0.0|off|23.477633115300577|22.684222121046023|20.12985889102517|0|23.477633115300577|22.684222121046023|20.12985889102517|no|no
136.5|0.0|off|23.45383078547294|22.67468534250754|20.130498614768758|0|23.45383078547294|22.67468534250754|20.130498614768758|no|no
137.0|0.0|off|23.43045642218398|22.665182908187322|20.131107201267945|0|23.43045642218398|22.665182908187322|20.131107201267945|no|no
137.5|0.0|off|23.40749821676408|22.65571460790329|20.1316848765475|0|23.40749821676408|22.65571460790329|20.1316848765475|no|no
138.0|0.0|off|23.384944708498256|22.646280232866058|20.132231865108846|0|23.384944708498256|22.646280232866058|20.132231865108846|no|no
138.5|0.0|off|23.36278477422929|22.63687957566964|20.132748389940264|0|23.36278477422929|22.63687957566964|20.132748389940264|no|no
139.0|0.0|off|23.3410076182725|22.62751243028218|20.13323467252701|0|23.3410076182725|22.62751243028218|20.13323467252701|no|no
139.5|0.0|off|23.31960276263279|22.618178592036802|20.133690932861374|0|23.31960276263279|22.618178592036802|20.133690932861374|no|no
140.0|0.0|off|23.29856003751491|22.60887785762246|20.134117389452683|0|23.29856003751491|22.60887785762246|20.134117389452683|no|no
140.5|0.0|off|23.27786957211814|22.599610025074902|20.134514259337212|0|23.27786957211814|22.599610025074902|20.134514259337212|no|no
141.0|0.0|off|23.257521785706842|22.59037489376766|20.134881758088056|0|23.257521785706842|22.59037489376766|20.134881758088056|no|no
141.5|0.0|off|23.237507378948667|22.581172264403115|20.135220099824913|0|23.237507378948667|22.581172264403115|20.135220099824913|no|no
142.0|0.0|off|23.2178173255123|22.57200193900362|20.135529497223814|0|23.2178173255123|22.57200193900362|20.135529497223814|no|no
142.5|0.0|off|23.19844286391704|22.56286372090268|20.13581016152679|0|23.19844286391704|22.56286372090268|20.13581016152679|no|no
143.0|0.0|off|23.17937548962661|22.55375741473619|20.13606230255147|0|23.17937548962661|22.55375741473619|20.13606230255147|no|no
143.5|0.0|off|23.1606069473799|22.54468282643374|20.1362861287006|0|23.1606069473799|22.54468282643374|20.1362861287006|no|no
144.0|0.0|off|23.142129223751514|22.535639763209968|20.136481846971535|0|23.142129223751514|22.535639763209968|20.136481846971535|no|no
144.5|0.0|off|23.123934539935266|22.52662803355597|20.136649662965628|0|23.123934539935266|22.52662803355597|20.136649662965628|no|no
145.0|0.0|off|23.106015344743888|22.517647447230775|20.13678978089758|0|23.106015344743888|22.517647447230775|20.13678978089758|no|no
145.5|0.0|off|23.088364307818495|22.508697815252884|20.136902403604726|0|23.088364307818495|22.508697815252884|20.136902403604726|no|no
146.0|0.0|off|23.070974313041525|22.499778949891837|20.136987732556246|0|23.070974313041525|22.499778949891837|20.136987732556246|no|no
146.5|0.0|off|23.053838452147033|22.490890664659872|20.137045967862324|0|23.053838452147033|22.490890664659872|20.137045967862324|no|no
147.0|0.0|off|23.03695001852242|22.482032774303615|20.13707730828325|0|23.03695001852242|22.482032774303615|20.13707730828325|no|no
147.5|0.0|off|23.020302501195854|22.473205094795834|20.137081951238443|0|23.020302501195854|22.473205094795834|20.137081951238443|no|no
148.0|0.0|off|23.003889579003854|22.464407443327243|20.13706009281544|0|23.003889579003854|22.464407443327243|20.13706009281544|no|no
148.5|0.0|off|22.987705114933554|22.455639638298376|20.1370119277788|0|22.987705114933554|22.455639638298376|20.1370119277788|no|no
149.0|0.0|off|22.9717431506345|22.446901499311497|20.136937649578968|0|22.9717431506345|22.446901499311497|20.136937649578968|no|no
149.5|0.0|off|22.955997901094808|22.438192847162576|20.136837450361064|0|22.955997901094808|22.438192847162576|20.136837450361064|no|no
150.0|0.0|off|22.94046374947684|22.429513503833306|20.136711520973627|0|22.94046374947684|22.429513503833306|20.136711520973627|no|no
150.5|0.0|off|22.925135242107533|22.420863292483194|20.13656005097728|0|22.925135242107533|22.420863292483194|20.13656005097728|no|no
151.0|0.0|off|22.910007083618805|22.412242037441683|20.13638322865337|0|22.910007083618805|22.412242037441683|20.13638322865337|no|no
151.5|0.0|off|22.89507413223349|22.40364956420034|20.136181241012512|0|22.89507413223349|22.40364956420034|20.136181241012512|no|no
152.0|0.0|off|22.880331395192496|22.395085699405097|20.135954273803115|0|22.880331395192496|22.395085699405097|20.135954273803115|no|no
152.5|0.0|off|22.865774024318874|22.38655027084853|20.13570251151981|0|22.865774024318874|22.38655027084853|20.13570251151981|no|no
153.0|0.0|off|22.851397311714763|22.378043107462204|20.13542613741185|0|22.851397311714763|22.378043107462204|20.13542613741185|no|no
153.5|0.0|off|22.837196685587188|22.36956403930907|20.135125333491462|0|22.837196685587188|22.36956403930907|20.135125333491462|no|no
154.0|0.0|off|22.823167706198845|22.361112897575893|20.1348002805421|0|22.823167706198845|22.361112897575893|20.1348002805421|no|no
154.5|0.0|off|22.809306061940156|22.35268951456576|20.134451158126684|0|22.809306061940156|22.35268951456576|20.134451158126684|no|no
155.0|0.0|off|22.795607565518925|22.344293723690615|20.13407814459578|0|22.795607565518925|22.344293723690615|20.13407814459578|no|no
155.5|0.0|off|22.782068150264074|22.335925359463854|20.133681417095698|0|22.782068150264074|22.335925359463854|20.133681417095698|no|no
156.0|0.0|off|22.768683866540066|22.327584257492965|20.133261151576562|0|22.768683866540066|22.327584257492965|20.133261151576562|no|no
156.5|0.0|off|22.755450878268654|22.31927025447222|20.132817522800313|0|22.755450878268654|22.31927025447222|20.132817522800313|no|no
157.0|0.0|off|22.74236545955476|22.310983188175413|20.132350704348667|0|22.74236545955476|22.310983188175413|20.132350704348667|no|no
157.5|0.0|off|22.72942399141338|22.302722897448664|20.131860868631016|0|22.72942399141338|22.302722897448664|20.131860868631016|no|no
158.0|0.0|off|22.71662295859444|22.294489222203232|20.131348186892268|0|22.71662295859444|22.294489222203232|20.131348186892268|no|no
158.5|0.0|off|22.703958946502702|22.286282003408417|20.130812829220652|0|22.703958946502702|22.286282003408417|20.130812829220652|no|no
159.0|0.0|off|22.691428638209874|22.27810108308449|20.130254964555455|0|22.691428638209874|22.27810108308449|20.130254964555455|no|no
159.5|0.0|off|22.679028811556112|22.26994630429567|20.129674760694716|0|22.679028811556112|22.26994630429567|20.129674760694716|no|no
160.0|0.0|off|22.6667563363383|22.261817511143146|20.12907238430286|0|22.6667563363383|22.261817511143146|20.12907238430286|no|no
160.5|0.0|off|22.654608171582446|22.25371454875817|20.128448000918294|0|22.654608171582446|22.25371454875817|20.128448000918294|no|no
161.0|0.0|off|22.64258136289772|22.245637263295144|20.12780177496094|0|22.64258136289772|22.245637263295144|20.12780177496094|no|no
161.5|0.0|off|22.63067303990964|22.237585501924823|20.12713386973973|0|22.63067303990964|22.237585501924823|20.12713386973973|no|no
162.0|0.0|off|22.618880413770096|22.2295591128275|20.12644444746003|0|22.618880413770096|22.2295591128275|20.12644444746003|no|no
162.5|0.0|off|22.60720077474182|22.221557945186266|20.125733669231046|0|22.60720077474182|22.221557945186266|20.125733669231046|no|no
163.0|0.0|off|22.595631489855155|22.213581849180326|20.12500169507314|0|22.595631489855155|22.213581849180326|20.12500169507314|no|no
163.5|0.0|off|22.58417000063491|22.20563067597833|20.124248683925142|0|22.58417000063491|22.20563067597833|20.124248683925142|no|no
164.0|0.0|off|22.572813820895213|22.19770427773178|20.12347479365157|0|22.572813820895213|22.19770427773178|20.12347479365157|no|no
164.5|0.0|off|22.56156053460031|22.189802507568448|20.122680181049844|0|22.56156053460031|22.189802507568448|20.122680181049844|no|no
165.0|0.0|off|22.550407793789354|22.181925219585864|20.121865001857405|0|22.550407793789354|22.181925219585864|20.121865001857405|no|no
165.5|0.0|off|22.53935331656325|22.174072268844846|20.121029410758826|0|22.53935331656325|22.174072268844846|20.121029410758826|no|no
166.0|0.0|off|22.5283948851317|22.16624351136305|20.120173561392864|0|22.5283948851317|22.16624351136305|20.120173561392864|no|no
166.5|0.0|off|22.51753034391864|22.158438804108595|20.119297606359453|0|22.51753034391864|22.158438804108595|20.119297606359453|no|no
167.0|0.0|off|22.506757597724338|22.150658004993705|20.11840169722666|0|22.506757597724338|22.150658004993705|20.11840169722666|no|no
167.5|0.0|off|22.49607460994242|22.142900972868407|20.117485984537595|0|22.49607460994242|22.142900972868407|20.117485984537595|no|no
168.0|0.0|off|22.485479400830197|22.135167567514266|20.116550617817275|0|22.485479400830197|22.135167567514266|20.116550617817275|no|no
168.5|0.0|off|22.47497004583072|22.12745764963817|20.11559574557944|0|22.47497004583072|22.12745764963817|20.11559574557944|no|no
169.0|0.0|off|22.464544673944943|22.11977108086614|20.114621515333315|0|22.464544673944943|22.11977108086614|20.114621515333315|no|no
169.5|0.0|off|22.45420146615258|22.112107723737196|20.11362807359035|0|22.45420146615258|22.112107723737196|20.11362807359035|no|no
170.0|0.0|off|22.443938653880117|22.10446744169726|20.11261556587088|0|22.443938653880117|22.10446744169726|20.11261556587088|no|no
170.5|0.0|off|22.433754517514632|22.096850099093103|20.111584136710782|0|22.433754517514632|22.096850099093103|20.111584136710782|no|no
171.0|0.0|off|22.423647384961985|22.08925556116632|20.110533929668055|0|22.423647384961985|22.08925556116632|20.110533929668055|no|no
